stock_symbol,stock_name,stock_instrument_token,stock_lot_size,has_options,total_options_count,ce_count,pe_count,earliest_expiry,latest_expiry
654GJ30-SG,SDL GJ 6.54% 2030,5431297,100,No,0,0,0,,
654GS2032-GS,GOI LOAN  6.54% 2032,2007809,1,No,0,0,0,,
654KA30-SG,SDL KA 6.54% 2030,371969,100,No,0,0,0,,
654MH27-SG,SDL MH 6.54% 2027,2080257,100,No,0,0,0,,
654MH30-SG,SDL MH 6.54% 2030,5614593,100,No,0,0,0,,
654MP35-SG,SDL MP 6.54% 2035,5708033,100,No,0,0,0,,
654RJ30-SG,SDL RJ 6.54% 2030,5647105,100,No,0,0,0,,
654RJ30A-SG,SDL RJ 6.54% 2030,296961,100,No,0,0,0,,
654TN31-SG,SDL TN 6.54% 2031,193754369,100,No,0,0,0,,
654UP30-SG,SDL UP 6.54% 2030,199425,100,No,0,0,0,,
654WB35-SG,SDL WB 6.54% 2035,5676289,100,No,0,0,0,,
655AP28-SG,SDL AP 6.55% 2028,5516545,100,No,0,0,0,,
655AP33-SG,SDL AP 6.55% 2033,221185,100,No,0,0,0,,
655AP35-SG,SDL AP 6.55% 2035,5707265,100,No,0,0,0,,
655AS30-SG,SDL AS 6.55% 2030,5287169,100,No,0,0,0,,
655AS30A-SG,SDL AS 6.55% 2030,5746433,100,No,0,0,0,,
655GA30-SG,SDL GA 6.55% 2030,274945,100,No,0,0,0,,
655GA30A-SG,SDL GA 6.55% 2030,372225,100,No,0,0,0,,
655KL30-SG,SDL KL 6.55% 2030,5606657,100,No,0,0,0,,
655MH28-SG,SDL MH 6.55% 2028,154881,100,No,0,0,0,,
655RJ30-SG,SDL RJ 6.55% 2030,5652225,100,No,0,0,0,,
655RJ50-SG,SDL RJ 6.55% 2050,5637889,100,No,0,0,0,,
655RJ55-SG,SDL RJ 6.55% 2055,5640449,100,No,0,0,0,,
655TN29-SG,SDL TN 6.55% 2029,194521857,100,No,0,0,0,,
655TN30-SG,SDL TN 6.55% 2030,5661185,100,No,0,0,0,,
655TR30-SG,SDL TR 6.55% 2030,219649,100,No,0,0,0,,
655WB30-SG,SDL WB 6.55% 2030,5677569,100,No,0,0,0,,
656AP31-SG,SDL AP 6.56% 2031,5290497,100,No,0,0,0,,
656AS30-SG,SDL AS 6.56% 2030,193025,100,No,0,0,0,,
656KA30-SG,SDL KA 6.56% 2030,3585,100,No,0,0,0,,
656MH30-SG,SDL MH 6.56% 2030,198657,100,No,0,0,0,,
656MH32-SG,SDL MH 6.56% 2032,256001,100,No,0,0,0,,
656MN30-SG,SDL MN 6.56% 2030,5611777,100,No,0,0,0,,
656RJ29-SG,SDL RJ 6.56% 2029,194555905,100,No,0,0,0,,
656UP30-SG,SDL UP 6.56% 2030,390401,100,No,0,0,0,,
657AP30-SG,SDL AP 6.57% 2030,5436161,100,No,0,0,0,,
657GA30-SG,SDL GA 6.57% 2030,316673,100,No,0,0,0,,
657GJ29-SG,SDL GJ 6.57% 2029,5191425,100,No,0,0,0,,
657GJ31-SG,SDL GJ 6.57% 2031,515585,100,No,0,0,0,,
657GS2033-GS,GOI LOAN 6.57% 2033,1841665,1,No,0,0,0,,
657HP30-SG,SDL HP 6.57% 2030,420865,100,No,0,0,0,,
657HP30A-SG,SDL HP 6.57% 2030,421633,100,No,0,0,0,,
657MH31-SG,SDL MH 6.57% 2031,5615617,100,No,0,0,0,,
657MP30-SG,SDL MP 6.57% 2030,5625601,100,No,0,0,0,,
657MZ35-SG,SDL MZ 6.57% 2035,5635585,100,No,0,0,0,,
657RJ30-SG,SDL RJ 6.57% 2030,5646337,100,No,0,0,0,,
657TN31-SG,SDL TN 6.57% 2031,483841,100,No,0,0,0,,
658AP30-SG,SDL AP 6.58% 2030,5191681,100,No,0,0,0,,
658GA30-SG,SDL GA 6.58% 2030,5273089,100,No,0,0,0,,
658GA30A-SG,SDL GA 6.58% 2030,421377,100,No,0,0,0,,
658GA31-SG,SDL GA 6.58% 2031,468481,100,No,0,0,0,,
658GJ27-SG,SDL GJ 6.58% 2027,783617,100,No,0,0,0,,
658IRFC30-N0,,194090753,1,No,0,0,0,,
658JK30-SG,SDL JK 6.58% 2030,5677825,100,No,0,0,0,,
658KA30-SG,SDL KA 6.58% 2030,5193729,100,No,0,0,0,,
658MP35-SG,SDL MP 6.58% 2035,5618689,100,No,0,0,0,,
658RJ30-SG,SDL RJ 6.58% 2030,5644801,100,No,0,0,0,,
658TN29-SG,SDL TN 6.58% 2029,194382081,100,No,0,0,0,,
658UP30-SG,SDL UP 6.58% 2030,317185,100,No,0,0,0,,
659CG28-SG,SDL CG 6.59% 2028,1528577,100,No,0,0,0,,
659HR30-SG,SDL HR 6.59% 2030,275713,100,No,0,0,0,,
659PFCL30-N0,,193907457,1,No,0,0,0,,
659RJ30-SG,SDL RJ 6.59% 2030,5650689,100,No,0,0,0,,
659RJ30A-SG,SDL RJ 6.59% 2030,317697,100,No,0,0,0,,
659RJ31-SG,SDL RJ 6.59% 2031,470017,100,No,0,0,0,,
659UP30-SG,SDL UP 6.59% 2030,255233,100,No,0,0,0,,
65AP30-SG,SDL AP 6.5% 2030,5287425,100,No,0,0,0,,
65AP38-SG,SDL AP 6.5% 2038,5707521,100,No,0,0,0,,
65GA30-SG,SDL GA 6.5% 2030,5698817,100,No,0,0,0,,
65GA30A-SG,SDL GA 6.5% 2030,5726465,100,No,0,0,0,,
65GJ30-SG,SDL GJ 6.5% 2030,275201,100,No,0,0,0,,
65GJ30A-SG,SDL GJ 6.5% 2030,315649,100,No,0,0,0,,
65KA30-SG,SDL KA 6.5% 2030,5726209,100,No,0,0,0,,
65KA30A-SG,SDL KA 6.5% 2030,314113,100,No,0,0,0,,
65KL27-SG,SDL KL 6.5% 2027,5608705,100,No,0,0,0,,
65NL30-SG,SDL NL 6.5% 2030,253697,100,No,0,0,0,,
65RJ30-SG,SDL RJ 6.5% 2030,5727233,100,No,0,0,0,,
65RJ50-SG,SDL RJ 6.5% 2050,5707009,100,No,0,0,0,,
65TN30-SG,SDL TN 6.5% 2030,5727745,100,No,0,0,0,,
65UP30-SG,SDL UP 6.5% 2030,5652737,100,No,0,0,0,,
65WB30-SG,SDL WB 6.5% 2030,5676545,100,No,0,0,0,,
660AP39-SG,SDL AP 6.60% 2039,5716993,100,No,0,0,0,,
660AP40-SG,SDL AP 6.60% 2040,5717249,100,No,0,0,0,,
660RECL27-N0,,193939713,1,No,0,0,0,,
660TN35-SG,SDL TN 6.60% 2035,193797121,100,No,0,0,0,,
660TS30-SG,SDL TS 6.60% 2030,5681921,100,No,0,0,0,,
661AP34-SG,SDL AP 6.61% 2034,193894145,100,No,0,0,0,,
661GJ32-SG,SDL GJ 6.61% 2032,193754881,100,No,0,0,0,,
661KA30-SG,SDL KA 6.61% 2030,151809,100,No,0,0,0,,
661KA33-SG,SDL KA 6.61% 2033,497665,100,No,0,0,0,,
661KA35-SG,SDL KA 6.61% 2035,5748225,100,No,0,0,0,,
661MP35-SG,SDL MP 6.61% 2035,5718529,100,No,0,0,0,,
661MP37-SG,SDL MP 6.61% 2037,499969,100,No,0,0,0,,
661PFCL28-N0,,193732353,1,No,0,0,0,,
661RJ30-SG,SDL RJ 6.61% 2030,277249,100,No,0,0,0,,
661RJ31-SG,SDL RJ 6.61% 2031,485377,100,No,0,0,0,,
661RJ31A-SG,SDL RJ 6.61% 2031,516097,100,No,0,0,0,,
661TS51-SG,SDL TS 6.61% 2051,516353,100,No,0,0,0,,
661UP31-SG,SDL UP 6.61% 2031,484097,100,No,0,0,0,,
661WB36-SG,SDL WB 6.61% 2036,498433,100,No,0,0,0,,
662AS30-SG,SDL AS 6.62% 2030,364801,100,No,0,0,0,,
662CG28-SG,SDL CG 6.62% 2028,1616641,100,No,0,0,0,,
662GA31-SG,SDL GA 6.62% 2031,496385,100,No,0,0,0,,
662GS2051-GS,GOI LOAN 6.62% 2051,1841409,1,No,0,0,0,,
662HR41-SG,SDL HR 6.62% 2041,516865,100,No,0,0,0,,
662JH30-SG,SDL JH 6.62% 2030,194817,100,No,0,0,0,,
662JK30-SG,SDL JK 6.62% 2030,5678081,100,No,0,0,0,,
662KA32-SG,SDL KA 6.62% 2032,200193,100,No,0,0,0,,
662KA32A-SG,SDL KA 6.62% 2032,443649,100,No,0,0,0,,
662NL30-SG,SDL NL 6.62% 2030,365569,100,No,0,0,0,,
662PY28-SG,SDL PY 6.62% 2028,1765121,100,No,0,0,0,,
662RJ30-SG,SDL RJ 6.62% 2030,350465,100,No,0,0,0,,
662RJ41-SG,SDL RJ 6.62% 2041,517121,100,No,0,0,0,,
662TS41-SG,SDL TS 6.62% 2041,501505,100,No,0,0,0,,
662UK30-SG,SDL UK 6.62% 2030,157953,100,No,0,0,0,,
662UP30-SG,SDL UP 6.62% 2030,433921,100,No,0,0,0,,
662UP31-SG,SDL UP 6.62% 2031,496129,100,No,0,0,0,,
662WB35-SG,SDL WB 6.62% 2035,5719297,100,No,0,0,0,,
663AP37-SG,SDL AP 6.63% 2037,487681,100,No,0,0,0,,
663AS35-SG,SDL AS 6.63% 2035,193743105,100,No,0,0,0,,
663GA35-SG,SDL GA 6.63% 2035,193894401,100,No,0,0,0,,
663GJ29-SG,SDL GJ 6.63% 2029,16641,100,No,0,0,0,,
663HP31-SG,SDL HP 6.63% 2031,517377,100,No,0,0,0,,
663HP33-SG,SDL HP 6.63% 2033,517889,100,No,0,0,0,,
663HR28-SG,SDL HR 6.63% 2028,1617153,100,No,0,0,0,,
663KA30-SG,SDL KA 6.63% 2030,5736961,100,No,0,0,0,,
663KA34-SG,SDL KA 6.63% 2034,422657,100,No,0,0,0,,
663KL30-SG,SDL KL 6.63% 2030,5608961,100,No,0,0,0,,
663MH30-SG,SDL MH 6.63% 2030,152577,100,No,0,0,0,,
663ML31-SG,SDL ML 6.63% 2031,496641,100,No,0,0,0,,
663MN31-SG,SDL MN 6.63% 2031,469249,100,No,0,0,0,,
663PN51-SG,SDL PN 6.63% 2051,488961,100,No,0,0,0,,
663TN35-SG,SDL TN 6.63% 2035,422913,100,No,0,0,0,,
663TN55-SG,SDL TN 6.63% 2055,5658113,100,No,0,0,0,,
663UP30-SG,SDL UP 6.63% 2030,157185,100,No,0,0,0,,
663WB31-SG,SDL WB 6.63% 2031,517633,100,No,0,0,0,,
663WB41-SG,SDL WB 6.63% 2041,486913,100,No,0,0,0,,
664AP39-SG,SDL AP 6.64% 2039,477697,100,No,0,0,0,,
664AS30-SG,SDL AS 6.64% 2030,318977,100,No,0,0,0,,
664GJ36-SG,SDL GJ 6.64% 2036,193743617,100,No,0,0,0,,
664GS2027-GS,GOI LOAN   6.64% 2027,7015681,1,No,0,0,0,,
664GS2035-GS,GOI LOAN  6.64% 2035,820225,1,No,0,0,0,,
664HR36-SG,SDL HR 6.64% 2036,193800705,100,No,0,0,0,,
664JK36-SG,SDL JK 6.64% 2036,476929,100,No,0,0,0,,
664KA32-SG,SDL KA 6.64% 2032,5726721,100,No,0,0,0,,
664ML35-SG,SDL ML 6.64% 2035,193889793,100,No,0,0,0,,
664MP30-SG,SDL MP 6.64% 2030,5624577,100,No,0,0,0,,
664MZ32-SG,SDL MZ 6.64% 2032,486145,100,No,0,0,0,,
664PFCL30-N0,,193731841,1,No,0,0,0,,
664PY32-SG,SDL PY 6.64% 2032,442881,100,No,0,0,0,,
664RJ30-SG,SDL RJ 6.64% 2030,5737473,100,No,0,0,0,,
664RJ35-SG,SDL RJ 6.64% 2035,193890049,100,No,0,0,0,,
664SK31-SG,SDL SK 6.64% 2031,483329,100,No,0,0,0,,
664TS50-SG,SDL TS 6.64% 2050,5678849,100,No,0,0,0,,
664TS51-SG,SDL TS 6.64% 2051,479233,100,No,0,0,0,,
664UP30-SG,SDL UP 6.64% 2030,5377,100,No,0,0,0,,
664UP31-SG,SDL UP 6.64% 2031,518145,100,No,0,0,0,,
665AP33-SG,SDL AP 6.65% 2033,193901313,100,No,0,0,0,,
665AP34-SG,SDL AP 6.65% 2034,193901569,100,No,0,0,0,,
665AP36-SG,SDL AP 6.65% 2036,445185,100,No,0,0,0,,
665AP40-SG,SDL AP 6.65% 2040,446721,100,No,0,0,0,,
665AP41-SG,SDL AP 6.65% 2041,478977,100,No,0,0,0,,
665GA35-SG,SDL GA 6.65% 2035,193743361,100,No,0,0,0,,
665GJ30-SG,SDL GJ 6.65% 2030,5735937,100,No,0,0,0,,
665GJ37-SG,SDL GJ 6.65% 2037,193743873,100,No,0,0,0,,
665HP32-SG,SDL HP 6.65% 2032,193561601,100,No,0,0,0,,
665IRFC30-N0,,193778433,1,No,0,0,0,,
665JK30-SG,SDL JK 6.65% 2030,351489,100,No,0,0,0,,
665KA30-SG,SDL KA 6.65% 2030,18433,100,No,0,0,0,,
665KA35-SG,SDL KA 6.65% 2035,391937,100,No,0,0,0,,
665ML30-SG,SDL ML 6.65% 2030,155905,100,No,0,0,0,,
665PN50-SG,SDL PN 6.65% 2050,5559297,100,No,0,0,0,,
665PN50A-SG,SDL PN 6.65% 2050,449793,100,No,0,0,0,,
665TR35-SG,SDL TR 6.65% 2035,444929,100,No,0,0,0,,
665TS40-SG,SDL TS 6.65% 2040,445953,100,No,0,0,0,,
665WB28-SG,SDL WB 6.65% 2028,953857,100,No,0,0,0,,
665WB30-SG,SDL WB 6.65% 2030,5677057,100,No,0,0,0,,
666JH34-SG,SDL JH 6.66% 2034,476161,100,No,0,0,0,,
666KA32-SG,SDL KA 6.66% 2032,319489,100,No,0,0,0,,
666NBRD28-N0,,194212353,1,No,0,0,0,,
666RJ29-SG,SDL RJ 6.66% 2029,194444289,100,No,0,0,0,,
666SIDBI28-N0,,194212865,1,No,0,0,0,,
666TN29-SG,SDL TN 6.66% 2029,1804801,100,No,0,0,0,,
666TN30-SG,SDL TN 6.66% 2030,5737729,100,No,0,0,0,,
666TN35-SG,SDL TN 6.66% 2035,193902081,100,No,0,0,0,,
667AP32-SG,SDL AP 6.67% 2032,193754625,100,No,0,0,0,,
667GS2035-GS,GOI LOAN  6.67% 2035,1427713,1,No,0,0,0,,
667GS2050-GS,GOI LOAN  6.67% 2050,244737,1,No,0,0,0,,
667MH31-SG,SDL MH 6.67% 2031,7425,100,No,0,0,0,,
667MH32-SG,SDL MH 6.67% 2032,320257,100,No,0,0,0,,
667NBFID30-N0,,193915649,1,No,0,0,0,,
667RJ30-SG,SDL RJ 6.67% 2030,22273,100,No,0,0,0,,
667RJ50-SG,SDL RJ 6.67% 2050,5652481,100,No,0,0,0,,
667TN50-SG,SDL TN 6.67% 2050,5728001,100,No,0,0,0,,
667TS50-SG,SDL TS 6.67% 2050,392961,100,No,0,0,0,,
667UK30-SG,SDL UK 6.67% 2030,19457,100,No,0,0,0,,
667UP30-SG,SDL UP 6.67% 2030,5737985,100,No,0,0,0,,
667UP32-SG,SDL UP 6.67% 2032,193561857,100,No,0,0,0,,
668AP33-SG,SDL AP 6.68% 2033,352769,100,No,0,0,0,,
668AP35-SG,SDL AP 6.68% 2035,5747969,100,No,0,0,0,,
668AP35A-SG,SDL AP 6.68% 2035,366593,100,No,0,0,0,,
668AP35B-SG,SDL AP 6.68% 2035,193901825,100,No,0,0,0,,
668AP39-SG,SDL AP 6.68% 2039,5748481,100,No,0,0,0,,
668GA30-SG,SDL GA 6.68% 2030,5735681,100,No,0,0,0,,
668GJ33-SG,SDL GJ 6.68% 2033,193755137,100,No,0,0,0,,
668GS2031-GS,GOI LOAN 6.68% 2031,1844481,1,No,0,0,0,,
668GS2040-GS,GOI LOAN  6.68% 2040,194008833,1,No,0,0,0,,
668HR38-SG,SDL HR 6.68% 2038,193800961,100,No,0,0,0,,
668HR39-SG,SDL HR 6.68% 2039,5727489,100,No,0,0,0,,
668JH32-SG,SDL JH 6.68% 2032,352257,100,No,0,0,0,,
668KA36-SG,SDL KA 6.68% 2036,367873,100,No,0,0,0,,
668MZ31-SG,SDL MZ 6.68% 2031,366081,100,No,0,0,0,,
668RJ35-SG,SDL RJ 6.68% 2035,193737729,100,No,0,0,0,,
668TN55-SG,SDL TN 6.68% 2055,5666305,100,No,0,0,0,,
668UP30-SG,SDL UP 6.68% 2030,23553,100,No,0,0,0,,
668WB30-SG,SDL WB 6.68% 2030,5737217,100,No,0,0,0,,
668WB35-SG,SDL WB 6.68% 2035,392193,100,No,0,0,0,,
669GJ34-SG,SDL GJ 6.69% 2034,193819905,100,No,0,0,0,,
669GJ35-SG,SDL GJ 6.69% 2035,193820161,100,No,0,0,0,,
669KA37-SG,SDL KA 6.69% 2037,353025,100,No,0,0,0,,
669MP30-SG,SDL MP 6.69% 2030,5629953,100,No,0,0,0,,
669PN30-SG,SDL PN 6.69% 2030,151041,100,No,0,0,0,,
669TN30-SG,SDL TN 6.69% 2030,45825,100,No,0,0,0,,
669TN50-SG,SDL TN 6.69% 2050,5660929,100,No,0,0,0,,
669TS40-SG,SDL TS 6.69% 2040,423681,100,No,0,0,0,,
669TS50-SG,SDL TS 6.69% 2050,5726977,100,No,0,0,0,,
669UP30-SG,SDL UP 6.69% 2030,5656833,100,No,0,0,0,,
66AS30-SG,SDL AS 6.6% 2030,297729,100,No,0,0,0,,
66AS30A-SG,SDL AS 6.6% 2030,421121,100,No,0,0,0,,
66GA30-SG,SDL GA 6.6% 2030,5475585,100,No,0,0,0,,
66GA30A-SG,SDL GA 6.6% 2030,5121,100,No,0,0,0,,
66GJ29-SG,SDL GJ 6.6% 2029,5542401,100,No,0,0,0,,
66HP30-SG,SDL HP 6.6% 2030,312577,100,No,0,0,0,,
66KA37-SG,SDL KA 6.6% 2037,499201,100,No,0,0,0,,
66MH31-SG,SDL MH 6.6% 2031,5615873,100,No,0,0,0,,
66ML30-SG,SDL ML 6.6% 2030,391169,100,No,0,0,0,,
66ML30A-SG,SDL ML 6.6% 2030,438273,100,No,0,0,0,,
66MN30-SG,SDL MN 6.6% 2030,350209,100,No,0,0,0,,
66MZ30-SG,SDL MZ 6.6% 2030,5636353,100,No,0,0,0,,
66PN30-SG,SDL PN 6.6% 2030,298241,100,No,0,0,0,,
66RJ30-SG,SDL RJ 6.6% 2030,4609,100,No,0,0,0,,
66RJ30A-SG,SDL RJ 6.6% 2030,156417,100,No,0,0,0,,
66RJ30B-SG,SDL RJ 6.6% 2030,364033,100,No,0,0,0,,
66RJ30C-SG,SDL RJ 6.6% 2030,439041,100,No,0,0,0,,
66SK30-SG,SDL SK 6.6% 2030,277505,100,No,0,0,0,,
66TN29-SG,SDL TN 6.6% 2029,5665025,100,No,0,0,0,,
66TN30-SG,SDL TN 6.6% 2030,5660417,100,No,0,0,0,,
66UK31-SG,SDL UK 6.6% 2031,474625,100,No,0,0,0,,
66UP30-SG,SDL UP 6.6% 2030,278017,100,No,0,0,0,,
66UP30A-SG,SDL UP 6.6% 2030,422145,100,No,0,0,0,,
66UP31-SG,SDL UP 6.6% 2031,471553,100,No,0,0,0,,
66WB30-SG,SDL WB 6.6% 2030,440577,100,No,0,0,0,,
670AP26-SG,SDL AP 6.70% 2026,5273601,100,No,0,0,0,,
670GJ33-SG,SDL GJ 6.70% 2033,193979137,100,No,0,0,0,,
670RECL29-N0,,194123777,1,No,0,0,0,,
670RJ50-SG,SDL RJ 6.70% 2050,5649921,100,No,0,0,0,,
670TN50-SG,SDL TN 6.70% 2050,5664769,100,No,0,0,0,,
671AP35-SG,SDL AP 6.71% 2035,193755649,100,No,0,0,0,,
671MN40-SG,SDL MN 6.71% 2040,193801217,100,No,0,0,0,,
671RJ30-SG,SDL RJ 6.71% 2030,5651713,100,No,0,0,0,,
671TN29-SG,SDL TN 6.71% 2029,1725697,100,No,0,0,0,,
671TN35-SG,SDL TN 6.71% 2035,193517057,100,No,0,0,0,,
671TN35A-SG,SDL TN 6.71% 2035,193820417,100,No,0,0,0,,
671TS40-SG,SDL TS 6.71% 2040,370177,100,No,0,0,0,,
671TS50-SG,SDL TS 6.71% 2050,5748993,100,No,0,0,0,,
671WB40-SG,SDL WB 6.71% 2040,369409,100,No,0,0,0,,
672AP28-SG,SDL AP 6.72% 2028,5353985,100,No,0,0,0,,
672GA30-SG,SDL GA 6.72% 2030,5353729,100,No,0,0,0,,
672GJ30-SG,SDL GJ 6.72% 2030,960001,100,No,0,0,0,,
672HR35-SG,SDL HR 6.72% 2035,221953,100,No,0,0,0,,
672KA33-SG,SDL KA 6.72% 2033,298497,100,No,0,0,0,,
672KL27-SG,SDL KL 6.72% 2027,742657,100,No,0,0,0,,
672MH38-SG,SDL MH 6.72% 2038,193552129,100,No,0,0,0,,
672MH40-SG,SDL MH 6.72% 2040,193552641,100,No,0,0,0,,
672PN30-SG,SDL PN 6.72% 2030,5577217,100,No,0,0,0,,
672RJ30-SG,SDL RJ 6.72% 2030,43777,100,No,0,0,0,,
672TN27-SG,SDL TN 6.72% 2027,107521,100,No,0,0,0,,
672TR40-SG,SDL TR 6.72% 2040,193744385,100,No,0,0,0,,
672TS26-SG,SDL TS 6.72% 2026,5681153,100,No,0,0,0,,
673HPCL30-N0,,193716481,1,No,0,0,0,,
673KL28-SG,SDL KL 6.73% 2028,5607169,100,No,0,0,0,,
673MP30-SG,SDL MP 6.73% 2030,5627137,100,No,0,0,0,,
673PFCL27-N0,,194309377,1,No,0,0,0,,
673PN40-SG,SDL PN 6.73% 2040,353793,100,No,0,0,0,,
673RJ35-SG,SDL RJ 6.73% 2035,193935361,100,No,0,0,0,,
673SK30-SG,SDL SK 6.73% 2030,44289,100,No,0,0,0,,
673TN30-SG,SDL TN 6.73% 2030,5663233,100,No,0,0,0,,
673TN40-SG,SDL TN 6.73% 2040,321025,100,No,0,0,0,,
673TS50-SG,SDL TS 6.73% 2050,321537,100,No,0,0,0,,
674AP37-SG,SDL AP 6.74% 2037,193755905,100,No,0,0,0,,
674GA30-SG,SDL GA 6.74% 2030,42241,100,No,0,0,0,,
674MH29-SG,SDL MH 6.74% 2029,194263809,100,No,0,0,0,,
674SIDBI29-N0,,194555649,1,No,0,0,0,,
674TN50-SG,SDL TN 6.74% 2050,5660673,100,No,0,0,0,,
674TS50-SG,SDL TS 6.74% 2050,354817,100,No,0,0,0,,
674UK35-SG,SDL UK 6.74% 2035,193559553,100,No,0,0,0,,
674UK35A-SG,SDL UK 6.74% 2035,193935617,100,No,0,0,0,,
674UP30-SG,SDL UP 6.74% 2030,41217,100,No,0,0,0,,
675AS40-SG,SDL AS 6.75% 2040,193551617,100,No,0,0,0,,
675BR27-SG,SDL BR 6.75% 2027,1274881,100,No,0,0,0,,
675GJ27-SG,SDL GJ 6.75% 2027,7556353,100,No,0,0,0,,
675GJ29-SG,SDL GJ 6.75% 2029,1559809,100,No,0,0,0,,
675GJ31-SG,SDL GJ 6.75% 2031,1171201,100,No,0,0,0,,
675GS2029-GS,GOI LOAN   6.75% 2029,7303681,1,No,0,0,0,,
675HP29-SG,SDL HP 6.75% 2029,194576129,100,No,0,0,0,,
675HR38-SG,SDL HR 6.75% 2038,193560065,100,No,0,0,0,,
675KA33-SG,SDL KA 6.75% 2033,18945,100,No,0,0,0,,
675KA33A-SG,SDL KA 6.75% 2033,158209,100,No,0,0,0,,
675KA34-SG,SDL KA 6.75% 2034,279553,100,No,0,0,0,,
675KA35-SG,SDL KA 6.75% 2035,257537,100,No,0,0,0,,
675MH39-SG,SDL MH 6.75% 2039,193552385,100,No,0,0,0,,
675MH40-SG,SDL MH 6.75% 2040,193560833,100,No,0,0,0,,
675RJ30-SG,SDL RJ 6.75% 2030,248065,100,No,0,0,0,,
675RJ30A-SG,SDL RJ 6.75% 2030,194524929,100,No,0,0,0,,
675RJ31-SG,SDL RJ 6.75% 2031,817921,100,No,0,0,0,,
675TR40-SG,SDL TR 6.75% 2040,193561089,100,No,0,0,0,,
676AS32-SG,SDL AS 6.76% 2032,193978881,100,No,0,0,0,,
676GS2061-GS,GOI LOAN  6.76% 2061,593153,1,No,0,0,0,,
676JK31-SG,SDL JK 6.76% 2031,193768449,100,No,0,0,0,,
676MH37-SG,SDL MH 6.76% 2037,193551873,100,No,0,0,0,,
676MP33-SG,SDL MP 6.76% 2033,24321,100,No,0,0,0,,
676MP40-SG,SDL MP 6.76% 2040,259073,100,No,0,0,0,,
676PN40-SG,SDL PN 6.76% 2040,224513,100,No,0,0,0,,
676RJ31-SG,SDL RJ 6.76% 2031,932097,100,No,0,0,0,,
676TN31-SG,SDL TN 6.76% 2031,1469953,100,No,0,0,0,,
677AP31-SG,SDL AP 6.77% 2031,194099457,100,No,0,0,0,,
677AP38-SG,SDL AP 6.77% 2038,224257,100,No,0,0,0,,
677AP40-SG,SDL AP 6.77% 2040,5740033,100,No,0,0,0,,
677AS40-SG,SDL AS 6.77% 2040,193820929,100,No,0,0,0,,
677BR28-SG,SDL BR 6.77% 2028,1338113,100,No,0,0,0,,
677HR39-SG,SDL HR 6.77% 2039,193820673,100,No,0,0,0,,
677KA33-SG,SDL KA 6.77% 2033,5739777,100,No,0,0,0,,
677KA34-SG,SDL KA 6.77% 2034,8961,100,No,0,0,0,,
677KL37-SG,SDL KL 6.77% 2037,193890817,100,No,0,0,0,,
677MH37-SG,SDL MH 6.77% 2037,193559809,100,No,0,0,0,,
677MH38-SG,SDL MH 6.77% 2038,193560321,100,No,0,0,0,,
677MP37-SG,SDL MP 6.77% 2037,193757185,100,No,0,0,0,,
677MP39-SG,SDL MP 6.77% 2039,193757441,100,No,0,0,0,,
677OR29-SG,SDL OR 6.77% 2029,194346241,100,No,0,0,0,,
677PN43-SG,SDL PN 6.77% 2043,193561345,100,No,0,0,0,,
677RJ31-SG,SDL RJ 6.77% 2031,898817,100,No,0,0,0,,
677RJ31A-SG,SDL RJ 6.77% 2031,1470209,100,No,0,0,0,,
677TCL28-N0,,194329857,1,No,0,0,0,,
677TN29-SG,SDL TN 6.77% 2029,194630145,100,No,0,0,0,,
677TN31-SG,SDL TN 6.77% 2031,861185,100,No,0,0,0,,
677TN40-SG,SDL TN 6.77% 2040,193821185,100,No,0,0,0,,
677WB40-SG,SDL WB 6.77% 2040,10753,100,No,0,0,0,,
678AP33-SG,SDL AP 6.78% 2033,193768705,100,No,0,0,0,,
678AP37-SG,SDL AP 6.78% 2037,193890561,100,No,0,0,0,,
678AP38-SG,SDL AP 6.78% 2038,818177,100,No,0,0,0,,
678AP39-SG,SDL AP 6.78% 2039,819201,100,No,0,0,0,,
678GA31-SG,SDL GA 6.78% 2031,1171969,100,No,0,0,0,,
678IRFC30-N0,,193620737,1,No,0,0,0,,
678JK33-SG,SDL JK 6.78% 2033,830465,100,No,0,0,0,,
678KA32-SG,SDL KA 6.78% 2032,46593,100,No,0,0,0,,
678KL31-SG,SDL KL 6.78% 2031,935681,100,No,0,0,0,,
678KL40-SG,SDL KL 6.78% 2040,193757697,100,No,0,0,0,,
678KL46-SG,SDL KL 6.78% 2046,193562369,100,No,0,0,0,,
678MH31-SG,SDL MH 6.78% 2031,936705,100,No,0,0,0,,
678MH32-SG,SDL MH 6.78% 2032,47361,100,No,0,0,0,,
678MH39-SG,SDL MH 6.78% 2039,193560577,100,No,0,0,0,,
678MN31-SG,SDL MN 6.78% 2031,845825,100,No,0,0,0,,
678RJ30-SG,SDL RJ 6.78% 2030,5648129,100,No,0,0,0,,
678RJ31-SG,SDL RJ 6.78% 2031,829697,100,No,0,0,0,,
678RJ31A-SG,SDL RJ 6.78% 2031,863489,100,No,0,0,0,,
678RJ47-SG,SDL RJ 6.78% 2047,193562625,100,No,0,0,0,,
678SK31-SG,SDL SK 6.78% 2031,932609,100,No,0,0,0,,
678TS50-SG,SDL TS 6.78% 2050,224769,100,No,0,0,0,,
678WB35-SG,SDL WB 6.78% 2035,299265,100,No,0,0,0,,
679AP34-SG,SDL AP 6.79% 2034,257025,100,No,0,0,0,,
