index_name,tradingsymbol,option_type,strike,expiry,instrument_token,lot_size,tick_size,segment,exchange,dte
NIFTY,NIFTY2611326150CE,CE,26150,2026-01-13,11823362,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326150PE,PE,26150,2026-01-13,11825154,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326200CE,CE,26200,2026-01-13,11825410,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326200PE,PE,26200,2026-01-13,11825666,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326250CE,CE,26250,2026-01-13,11826178,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326250PE,PE,26250,2026-01-13,11826434,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326300CE,CE,26300,2026-01-13,11826946,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326300PE,PE,26300,2026-01-13,11827202,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326350CE,CE,26350,2026-01-13,11827458,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326350PE,PE,26350,2026-01-13,11827714,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326400CE,CE,26400,2026-01-13,11827970,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326400PE,PE,26400,2026-01-13,11828226,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326450CE,CE,26450,2026-01-13,11828482,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326450PE,PE,26450,2026-01-13,11828738,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326500CE,CE,26500,2026-01-13,11828994,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326500PE,PE,26500,2026-01-13,11829250,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326550CE,CE,26550,2026-01-13,11829506,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326550PE,PE,26550,2026-01-13,11829762,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326600CE,CE,26600,2026-01-13,11830018,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326600PE,PE,26600,2026-01-13,11830274,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326650CE,CE,26650,2026-01-13,11830530,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326650PE,PE,26650,2026-01-13,11830786,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326700CE,CE,26700,2026-01-13,11831042,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326700PE,PE,26700,2026-01-13,11831298,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326750CE,CE,26750,2026-01-13,11831554,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326750PE,PE,26750,2026-01-13,11831810,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326800CE,CE,26800,2026-01-13,11832066,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326800PE,PE,26800,2026-01-13,11832322,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326850CE,CE,26850,2026-01-13,11832578,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326850PE,PE,26850,2026-01-13,11832834,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326900CE,CE,26900,2026-01-13,11833090,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326900PE,PE,26900,2026-01-13,11833346,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326950CE,CE,26950,2026-01-13,11833602,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611326950PE,PE,26950,2026-01-13,11833858,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327000CE,CE,27000,2026-01-13,11834626,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327000PE,PE,27000,2026-01-13,11834882,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327050CE,CE,27050,2026-01-13,11835138,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327050PE,PE,27050,2026-01-13,11835394,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327100CE,CE,27100,2026-01-13,11835650,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327100PE,PE,27100,2026-01-13,11835906,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327150CE,CE,27150,2026-01-13,11836162,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327150PE,PE,27150,2026-01-13,11836418,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327200CE,CE,27200,2026-01-13,11836674,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327200PE,PE,27200,2026-01-13,11836930,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327250CE,CE,27250,2026-01-13,11837186,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327250PE,PE,27250,2026-01-13,11837442,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327300CE,CE,27300,2026-01-13,11838210,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327300PE,PE,27300,2026-01-13,11838466,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327350CE,CE,27350,2026-01-13,11838722,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327350PE,PE,27350,2026-01-13,11838978,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327400CE,CE,27400,2026-01-13,11839234,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327400PE,PE,27400,2026-01-13,11839490,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327450CE,CE,27450,2026-01-13,11839746,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327450PE,PE,27450,2026-01-13,11840002,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327500CE,CE,27500,2026-01-13,11840258,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327500PE,PE,27500,2026-01-13,11840514,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327550CE,CE,27550,2026-01-13,11840770,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327550PE,PE,27550,2026-01-13,11841026,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327600CE,CE,27600,2026-01-13,11841282,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327600PE,PE,27600,2026-01-13,11841538,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327650CE,CE,27650,2026-01-13,11841794,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327650PE,PE,27650,2026-01-13,11842050,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327700CE,CE,27700,2026-01-13,11842306,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327700PE,PE,27700,2026-01-13,11842562,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327750CE,CE,27750,2026-01-13,11842818,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327750PE,PE,27750,2026-01-13,11843074,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327800CE,CE,27800,2026-01-13,11843842,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327800PE,PE,27800,2026-01-13,11844098,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327850CE,CE,27850,2026-01-13,11844354,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327850PE,PE,27850,2026-01-13,11844610,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327900CE,CE,27900,2026-01-13,11844866,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327900PE,PE,27900,2026-01-13,11845122,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327950CE,CE,27950,2026-01-13,11845378,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611327950PE,PE,27950,2026-01-13,11845634,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611328000CE,CE,28000,2026-01-13,11845890,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611328000PE,PE,28000,2026-01-13,11846146,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611328050CE,CE,28050,2026-01-13,11846402,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611328050PE,PE,28050,2026-01-13,11846658,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611328100CE,CE,28100,2026-01-13,11846914,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2611328100PE,PE,28100,2026-01-13,11847170,65,0.05,NFO-OPT,NFO,7
NIFTY,NIFTY2612024050CE,CE,24050,2026-01-20,12166914,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024050PE,PE,24050,2026-01-20,12167170,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024100CE,CE,24100,2026-01-20,12167426,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024100PE,PE,24100,2026-01-20,12168194,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024150CE,CE,24150,2026-01-20,12168450,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024150PE,PE,24150,2026-01-20,12169218,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024200CE,CE,24200,2026-01-20,12169474,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024200PE,PE,24200,2026-01-20,12169730,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024250CE,CE,24250,2026-01-20,12169986,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024250PE,PE,24250,2026-01-20,12170242,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024300CE,CE,24300,2026-01-20,12170498,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024300PE,PE,24300,2026-01-20,12170754,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024350CE,CE,24350,2026-01-20,12171010,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024350PE,PE,24350,2026-01-20,12171778,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024400CE,CE,24400,2026-01-20,12172034,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024400PE,PE,24400,2026-01-20,12172290,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024450CE,CE,24450,2026-01-20,12172546,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024450PE,PE,24450,2026-01-20,12172802,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024500CE,CE,24500,2026-01-20,12173058,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024500PE,PE,24500,2026-01-20,12173314,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024550CE,CE,24550,2026-01-20,12173570,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024550PE,PE,24550,2026-01-20,12173826,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024600CE,CE,24600,2026-01-20,12174082,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024600PE,PE,24600,2026-01-20,12174338,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024650CE,CE,24650,2026-01-20,12174594,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024650PE,PE,24650,2026-01-20,12174850,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024700CE,CE,24700,2026-01-20,12175106,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024700PE,PE,24700,2026-01-20,12175362,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024750CE,CE,24750,2026-01-20,12175618,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024750PE,PE,24750,2026-01-20,12175874,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024800CE,CE,24800,2026-01-20,12176130,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024800PE,PE,24800,2026-01-20,12176386,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024850CE,CE,24850,2026-01-20,12176642,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024850PE,PE,24850,2026-01-20,12176898,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024900CE,CE,24900,2026-01-20,12177154,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024900PE,PE,24900,2026-01-20,12177410,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024950CE,CE,24950,2026-01-20,12177922,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612024950PE,PE,24950,2026-01-20,12178178,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025000CE,CE,25000,2026-01-20,12178434,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025000PE,PE,25000,2026-01-20,12178690,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025050CE,CE,25050,2026-01-20,12178946,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025050PE,PE,25050,2026-01-20,12179714,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025100CE,CE,25100,2026-01-20,12180226,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025100PE,PE,25100,2026-01-20,12180994,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025150CE,CE,25150,2026-01-20,12181250,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025150PE,PE,25150,2026-01-20,12181506,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025200CE,CE,25200,2026-01-20,12181762,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025200PE,PE,25200,2026-01-20,12182530,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025250CE,CE,25250,2026-01-20,12182786,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025250PE,PE,25250,2026-01-20,12183042,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025300CE,CE,25300,2026-01-20,12183298,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025300PE,PE,25300,2026-01-20,12183554,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025350CE,CE,25350,2026-01-20,12183810,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025350PE,PE,25350,2026-01-20,12184066,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025400CE,CE,25400,2026-01-20,12184322,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025400PE,PE,25400,2026-01-20,12184578,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025450CE,CE,25450,2026-01-20,12184834,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025450PE,PE,25450,2026-01-20,12185090,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025500CE,CE,25500,2026-01-20,12185346,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025500PE,PE,25500,2026-01-20,12185602,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025550CE,CE,25550,2026-01-20,12185858,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025550PE,PE,25550,2026-01-20,12186114,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025600CE,CE,25600,2026-01-20,12186370,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025600PE,PE,25600,2026-01-20,12188162,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025650CE,CE,25650,2026-01-20,12188418,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025650PE,PE,25650,2026-01-20,12188674,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025700CE,CE,25700,2026-01-20,12188930,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025700PE,PE,25700,2026-01-20,12189186,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025750CE,CE,25750,2026-01-20,12189442,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025750PE,PE,25750,2026-01-20,12189698,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025800CE,CE,25800,2026-01-20,12189954,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025800PE,PE,25800,2026-01-20,12190210,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025850CE,CE,25850,2026-01-20,12190466,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025850PE,PE,25850,2026-01-20,12190722,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025900CE,CE,25900,2026-01-20,12190978,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025900PE,PE,25900,2026-01-20,12191234,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025950CE,CE,25950,2026-01-20,12191490,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612025950PE,PE,25950,2026-01-20,12191746,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026000CE,CE,26000,2026-01-20,12192002,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026000PE,PE,26000,2026-01-20,12192258,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026050CE,CE,26050,2026-01-20,12192514,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026050PE,PE,26050,2026-01-20,12192770,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026100CE,CE,26100,2026-01-20,12193026,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026100PE,PE,26100,2026-01-20,12193282,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026150CE,CE,26150,2026-01-20,12193538,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026150PE,PE,26150,2026-01-20,12193794,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026200CE,CE,26200,2026-01-20,12194050,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026200PE,PE,26200,2026-01-20,12199938,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026250CE,CE,26250,2026-01-20,12200194,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026250PE,PE,26250,2026-01-20,12201986,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026300CE,CE,26300,2026-01-20,12202242,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026300PE,PE,26300,2026-01-20,12202498,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026350CE,CE,26350,2026-01-20,12202754,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026350PE,PE,26350,2026-01-20,12204034,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026400CE,CE,26400,2026-01-20,12204290,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026400PE,PE,26400,2026-01-20,12204546,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026450CE,CE,26450,2026-01-20,12204802,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026450PE,PE,26450,2026-01-20,12205058,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026500CE,CE,26500,2026-01-20,12205826,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026500PE,PE,26500,2026-01-20,12206082,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026550CE,CE,26550,2026-01-20,12206338,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026550PE,PE,26550,2026-01-20,12206594,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026600CE,CE,26600,2026-01-20,12206850,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026600PE,PE,26600,2026-01-20,12207618,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026650CE,CE,26650,2026-01-20,12207874,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026650PE,PE,26650,2026-01-20,12208130,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026700CE,CE,26700,2026-01-20,12208386,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026700PE,PE,26700,2026-01-20,12208642,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026750CE,CE,26750,2026-01-20,12208898,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026750PE,PE,26750,2026-01-20,12209154,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026800CE,CE,26800,2026-01-20,12209410,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026800PE,PE,26800,2026-01-20,12209666,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026850CE,CE,26850,2026-01-20,12209922,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026850PE,PE,26850,2026-01-20,12210178,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026900CE,CE,26900,2026-01-20,12210434,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026900PE,PE,26900,2026-01-20,12211714,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026950CE,CE,26950,2026-01-20,12211970,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612026950PE,PE,26950,2026-01-20,12212226,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027000CE,CE,27000,2026-01-20,12212994,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027000PE,PE,27000,2026-01-20,12213250,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027050CE,CE,27050,2026-01-20,12213506,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027050PE,PE,27050,2026-01-20,12213762,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027100CE,CE,27100,2026-01-20,12214018,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027100PE,PE,27100,2026-01-20,12214274,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027150CE,CE,27150,2026-01-20,12214530,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027150PE,PE,27150,2026-01-20,12214786,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027200CE,CE,27200,2026-01-20,12215042,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027200PE,PE,27200,2026-01-20,12215298,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027250CE,CE,27250,2026-01-20,12215554,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027250PE,PE,27250,2026-01-20,12215810,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027300CE,CE,27300,2026-01-20,12216066,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027300PE,PE,27300,2026-01-20,12217346,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027350CE,CE,27350,2026-01-20,12218114,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027350PE,PE,27350,2026-01-20,12218370,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027400CE,CE,27400,2026-01-20,12218626,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027400PE,PE,27400,2026-01-20,12218882,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027450CE,CE,27450,2026-01-20,12219138,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027450PE,PE,27450,2026-01-20,12219394,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027500CE,CE,27500,2026-01-20,12219650,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027500PE,PE,27500,2026-01-20,12219906,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027550CE,CE,27550,2026-01-20,12220162,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027550PE,PE,27550,2026-01-20,12220418,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027600CE,CE,27600,2026-01-20,12220674,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027600PE,PE,27600,2026-01-20,12220930,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027650CE,CE,27650,2026-01-20,12221186,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027650PE,PE,27650,2026-01-20,12221442,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027700CE,CE,27700,2026-01-20,12221698,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027700PE,PE,27700,2026-01-20,12221954,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027750CE,CE,27750,2026-01-20,12222722,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027750PE,PE,27750,2026-01-20,12222978,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027800CE,CE,27800,2026-01-20,12224258,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027800PE,PE,27800,2026-01-20,12224514,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027850CE,CE,27850,2026-01-20,12224770,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027850PE,PE,27850,2026-01-20,12225026,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027900CE,CE,27900,2026-01-20,12225282,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027900PE,PE,27900,2026-01-20,12225538,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027950CE,CE,27950,2026-01-20,12225794,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612027950PE,PE,27950,2026-01-20,12227586,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612028000CE,CE,28000,2026-01-20,12227842,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612028000PE,PE,28000,2026-01-20,12228098,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612028050CE,CE,28050,2026-01-20,12228354,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612028050PE,PE,28050,2026-01-20,12228610,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612028100CE,CE,28100,2026-01-20,12228866,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY2612028100PE,PE,28100,2026-01-20,12229122,65,0.05,NFO-OPT,NFO,14
NIFTY,NIFTY26JAN23750CE,CE,23750,2026-01-27,14992642,65,0.05,NFO-OPT,NFO,21
NIFTY,NIFTY26JAN23750PE,PE,23750,2026-01-27,14992898,65,0.05,NFO-OPT,NFO,21
NIFTY,NIFTY26JAN23800CE,CE,23800,2026-01-27,14993154,65,0.05,NFO-OPT,NFO,21
NIFTY,NIFTY26JAN23800PE,PE,23800,2026-01-27,14993410,65,0.05,NFO-OPT,NFO,21
NIFTY,NIFTY26JAN23850CE,CE,23850,2026-01-27,14993666,65,0.05,NFO-OPT,NFO,21
NIFTY,NIFTY26JAN23850PE,PE,23850,2026-01-27,14993922,65,0.05,NFO-OPT,NFO,21
NIFTY,NIFTY26JAN23900CE,CE,23900,2026-01-27,14994178,65,0.05,NFO-OPT,NFO,21
NIFTY,NIFTY26JAN23900PE,PE,23900,2026-01-27,14994434,65,0.05,NFO-OPT,NFO,21
NIFTY,NIFTY26JAN23950CE,CE,23950,2026-01-27,14994690,65,0.05,NFO-OPT,NFO,21
